id,produto,channel,free_user,user_plan,t,c
3624,B,22,1,0,0,1
3236,A,44,1,1,0,1
4612,B,77,0,1,9,0
2885,B,33,1,0,1,0
5601,B,22,0,0,9,0
3719,B,11,0,1,9,0
1500,B,22,1,1,22,0
2343,A,66,1,1,2,0
1584,B,22,1,1,22,0
1420,B,22,1,1,8,0
2207,A,44,1,1,10,1
3051,B,22,1,1,9,0
1633,A,44,1,1,15,1
4603,B,77,0,0,9,0
1854,B,77,0,0,0,1
1326,B,22,1,1,22,0
5567,B,22,1,1,9,0
2737,B,22,0,0,4,1
1087,B,77,1,0,6,1
3396,B,77,1,0,0,1
4177,A,44,1,1,9,0
1688,B,77,1,1,29,1
3661,B,11,0,0,9,0
4477,B,77,1,1,11,0
3606,B,22,1,0,2,1
1090,B,22,1,0,11,0
1792,B,77,0,0,1,1
601,B,22,0,0,9,0
5575,B,22,0,1,9,0
3140,A,44,1,1,11,1
4187,A,44,1,1,22,0
5305,A,44,1,1,29,0
432,B,77,1,0,3,1
3421,B,77,1,0,0,1
2810,B,22,1,0,0,1
541,B,22,1,1,22,0
3011,A,44,1,1,25,0
1173,B,77,1,0,0,1
715,B,22,1,1,7,0
1189,B,22,1,1,5,0
1746,B,22,1,0,23,0
2074,B,11,0,0,9,0
4623,B,77,0,0,9,0
2863,B,33,0,1,9,0
3023,A,44,1,1,27,0
2688,B,88,1,1,9,0
3586,B,22,1,0,2,1
2222,B,0,0,0,9,0
5411,A,44,1,1,31,0
219,B,22,1,1,21,0
454,B,77,1,1,1,1
3506,B,88,0,0,9,0
4506,B,77,0,0,9,0
3993,B,33,1,1,22,0
220,B,33,1,0,0,1
1905,B,99,0,1,9,0
1533,B,22,1,0,4,0
3972,B,33,0,1,9,0
956,B,22,0,1,9,0
3733,B,11,0,0,9,0
5808,B,77,0,0,9,0
2909,B,33,1,0,0,1
246,B,33,1,1,10,1
2817,B,22,1,0,0,1
1538,A,44,1,1,17,1
150,B,11,1,0,1,1
3316,B,77,1,1,9,0
187,B,33,1,1,0,1
4494,B,77,0,0,9,0
5302,A,44,1,1,29,0
3224,B,77,0,0,9,0
1829,B,77,1,1,16,1
1006,B,22,1,0,29,0
4264,B,22,1,1,22,0
772,B,22,1,1,24,0
2636,B,22,1,0,0,1
714,B,22,1,0,13,0
4172,A,44,1,1,9,0
4597,B,77,0,0,9,0
450,B,77,1,0,0,1
2018,B,22,1,0,2,1
43,B,22,1,1,5,0
1304,B,22,0,1,9,0
5462,A,44,1,1,9,0
2809,B,11,1,1,29,0
2989,B,33,1,0,0,1
917,B,22,1,1,8,0
5785,B,77,0,0,9,0
1783,B,77,0,0,2,1
1249,B,22,1,0,9,0
1817,B,22,1,1,9,0
5315,A,44,1,1,24,0
1735,B,22,1,1,4,0
3043,B,22,1,1,9,0
3552,B,22,1,0,1,1
3123,B,22,1,1,9,0
5166,B,33,1,1,9,0
2356,A,66,1,1,7,0
2182,B,33,1,1,17,0
1610,A,44,1,1,10,1
976,B,22,1,1,13,0
1098,B,77,1,1,0,1
2576,B,77,1,0,14,1
3335,B,77,1,0,0,1
797,B,33,1,1,0,1
4694,B,88,0,0,9,0
5707,B,22,1,0,22,0
3533,B,22,1,0,0,1
5400,A,44,1,1,24,0
414,B,22,1,1,30,0
668,B,11,1,0,0,1
3098,B,22,1,1,9,0
1332,B,33,1,1,0,1
2631,B,22,1,0,0,1
605,B,22,1,1,27,0
3924,A,44,1,1,0,1
3483,B,88,0,0,9,0
3656,B,11,0,1,9,0
4398,B,22,1,1,9,0
4905,B,11,1,1,8,0
4789,B,88,0,0,9,0
309,B,22,1,1,8,0
3896,B,33,0,1,0,1
663,B,11,0,0,0,1
1484,A,44,1,1,0,1
1001,B,22,1,1,9,0
4127,A,44,1,1,30,0
4068,A,44,1,1,31,0
4849,B,88,0,0,9,0
2103,B,11,0,0,9,0
4618,B,77,0,0,9,0
1602,B,22,1,1,19,0
1878,B,22,1,0,0,1
2914,B,33,1,1,0,1
5278,B,33,0,1,9,0
2061,B,22,1,0,0,1
2386,B,22,0,0,9,0
3003,A,44,1,1,24,0
185,B,22,1,0,9,0
2056,B,22,1,1,7,1
3281,B,77,0,1,9,0
1134,B,77,0,0,8,1
5843,B,77,0,0,9,0
863,B,22,0,1,9,0
900,A,44,1,1,1,1
2143,B,33,1,0,1,0
4940,B,11,1,1,19,0
2588,B,77,1,0,1,1
1951,B,99,0,0,9,0
879,A,44,1,1,0,1
5167,B,33,1,1,17,0
589,B,22,1,0,0,1
4019,A,44,1,1,25,0
3036,B,22,1,1,9,0
3354,B,88,0,1,9,0
4204,A,44,1,1,24,0
118,B,22,1,1,8,0
275,B,33,1,0,0,1
1669,B,22,1,1,17,0
3158,A,44,1,1,5,1
999,B,22,1,0,5,0
3856,B,33,0,1,9,0
2268,A,44,1,1,0,1
3913,B,33,1,1,4,0
3753,B,11,1,1,28,0
4593,B,77,1,1,11,0
1418,B,33,1,0,1,1
4079,A,44,1,1,22,0
259,B,33,1,0,0,1
5775,B,77,1,0,15,0
4094,A,44,1,1,16,0
2948,A,44,1,1,16,0
1853,B,22,1,1,8,0
3960,A,44,1,1,3,1
2746,B,22,1,0,2,1
559,B,22,1,0,0,1
2466,B,22,0,1,9,0
1961,B,22,1,0,1,1
3687,B,22,0,0,1,1
332,B,22,0,1,9,0
2443,B,77,1,0,0,1
3024,B,33,1,1,0,1
971,B,22,0,0,9,0
4401,B,22,1,0,4,0
1647,B,22,1,1,18,0
1909,B,99,0,0,9,0
1065,B,22,1,1,8,0
70,B,22,1,1,5,0
3315,B,77,0,0,9,0
4306,B,22,1,1,22,0
4077,A,44,1,1,16,0
3515,B,22,1,0,0,1
3034,B,22,1,1,9,0
3546,B,22,1,0,0,1
602,B,22,0,0,9,0
1422,B,22,1,1,8,0
5027,B,11,1,0,8,0
1626,B,22,1,1,15,0
2194,B,33,1,1,16,0
1111,B,22,1,0,25,0
5372,A,44,1,1,31,0
526,B,22,1,0,2,1
3410,B,88,0,0,9,0
2706,B,88,0,0,9,0
3233,A,44,1,1,10,1
5139,B,33,1,1,17,0
2139,B,33,1,1,0,1
4017,A,44,1,1,25,0
3360,B,88,0,1,9,0
648,B,11,1,0,0,1
390,B,22,1,1,10,0
3375,B,88,0,1,9,0
2584,B,77,0,0,9,0
4015,A,44,1,1,25,0
1303,B,22,1,0,0,1
3156,A,44,1,1,0,1
953,B,22,0,0,9,0
539,B,22,0,1,9,0
2851,B,33,1,1,6,0
4324,B,22,0,0,9,0
647,B,11,1,0,0,1
2405,B,77,0,0,0,1
1681,B,22,1,1,5,0
4869,B,88,0,0,9,0
3068,A,44,1,1,0,1
2101,B,33,1,1,1,1
1315,B,22,1,0,2,1
2347,A,66,1,1,10,0
4534,B,77,0,0,9,0
1527,A,44,1,1,1,1
514,B,22,1,0,3,1
4221,B,22,1,0,5,0
5388,A,44,1,1,16,0
4262,B,22,1,1,5,0
3402,B,77,0,1,0,1
938,A,44,1,1,17,1
2266,A,44,1,1,14,1
5216,B,33,0,1,9,0
3380,B,77,1,0,0,1
2086,B,11,1,0,13,0
5740,B,77,0,0,9,0
159,B,11,1,0,0,1
894,B,22,1,1,5,0
3585,B,22,1,1,0,1
2589,B,77,0,0,9,0
5932,B,77,0,0,9,0
2089,B,11,0,1,9,0
5946,B,88,0,1,9,0
4772,B,88,0,0,9,0
2332,A,44,1,1,17,1
1488,A,44,1,1,0,1
2033,B,11,0,0,9,0
3065,B,22,1,1,9,0
3268,B,77,0,1,9,0
2677,B,88,0,0,9,0
1645,A,44,1,1,7,1
3496,B,22,1,0,0,1
3214,B,77,0,0,9,0
3461,B,88,0,0,9,0
5430,A,44,1,1,31,0
2860,B,33,1,1,17,0
1316,B,22,1,0,2,1
2401,A,44,1,1,16,1
4277,B,22,0,0,9,0
990,B,22,1,1,22,0
2336,A,44,1,1,0,1
1390,B,22,1,0,5,0
492,B,22,1,1,18,0
3616,B,11,0,1,9,0
746,B,22,1,1,11,0
1035,B,77,1,0,0,1
987,A,44,1,0,9,1
2344,A,44,1,1,0,1
140,B,22,1,1,30,0
2626,B,22,1,0,0,1
3485,B,22,0,1,6,1
4281,B,22,1,1,4,0
3710,B,33,1,1,0,1
3510,B,88,1,0,9,0
1748,B,22,1,1,9,0
1317,B,22,1,0,2,1
2160,B,33,0,0,0,1
2131,B,33,1,1,0,1
2627,B,88,0,0,9,0
3262,A,44,1,1,0,1
1086,B,77,1,0,0,1
1142,B,77,1,0,0,1
3100,A,44,1,1,0,1
3124,B,22,1,0,8,0
2689,B,22,1,0,0,1
2730,B,22,1,0,0,1
2417,B,77,1,0,0,1
2833,B,33,1,1,17,0
755,B,22,1,1,22,0
1309,B,22,0,0,6,1
2037,B,22,1,0,0,1
1012,B,22,1,1,8,0
3647,B,11,0,1,9,0
5039,B,11,0,0,9,0
1797,B,77,1,1,0,1
5715,B,22,1,1,9,0
2404,B,22,0,0,3,0
582,B,22,0,0,9,0
744,B,22,1,1,22,0
779,B,22,1,0,9,0
916,B,22,1,1,22,0
3543,B,88,0,0,9,0
5696,B,22,1,1,5,0
2426,B,77,1,0,3,1
1364,B,33,1,1,0,1
2090,B,11,0,1,9,0
1401,B,22,1,0,9,0
2646,B,22,1,0,1,1
2491,B,77,1,0,0,1
2683,B,88,0,1,9,0
5461,A,44,1,1,26,0
493,B,77,1,1,3,1
3338,B,77,1,1,2,0
2675,B,88,0,0,9,0
1343,B,22,1,0,27,0
1306,B,22,1,0,0,1
1199,B,77,1,0,1,1
277,B,22,0,1,9,0
2449,B,77,0,1,0,1
862,B,22,1,1,20,0
4429,B,22,1,1,18,0
1127,B,77,0,0,0,1
99,B,22,1,1,22,0
68,A,66,1,2,0,1
317,A,44,1,1,0,1
5647,B,22,1,1,24,0
785,B,22,0,0,9,0
144,B,22,1,0,10,0
1950,B,22,1,0,0,1
3706,B,11,0,0,9,0
3867,B,33,1,1,0,1
2402,B,22,1,0,18,0
401,B,77,1,1,16,1
3448,B,77,1,1,9,1
3141,A,44,1,1,0,1
1650,A,44,1,1,16,1
2864,B,33,1,1,10,0
1257,B,22,1,0,0,1
2117,B,33,1,0,0,1
167,B,22,1,1,5,0
3281,B,77,1,0,0,1
3009,A,44,1,1,1,0
811,A,44,1,1,0,1
3858,A,33,1,1,17,1
3464,B,88,0,0,9,0
5193,B,33,1,1,10,0
5015,B,11,1,1,8,0
2880,B,33,1,1,0,1
3964,B,33,1,1,18,0
1204,B,77,1,0,2,1
5064,B,11,0,0,9,0
756,B,22,1,1,16,0
202,B,33,1,0,0,1
1846,B,22,1,1,22,0
1707,B,22,1,1,26,0
1799,B,22,0,0,9,0
2901,B,33,1,1,20,1
588,B,22,1,1,8,0
2137,B,33,1,0,0,1
3968,A,44,1,1,0,1
730,B,33,1,0,1,1
1021,B,77,1,0,0,1
4445,B,77,0,0,9,0
840,A,44,1,1,0,1
2465,B,77,1,0,0,1
550,B,22,1,0,0,1
5925,B,77,0,0,9,0
923,A,44,1,1,1,1
3945,B,33,1,0,1,0
2305,A,44,1,1,10,1
1518,B,22,1,1,20,0
2392,A,44,1,1,0,1
3123,A,44,1,1,7,1
3200,B,77,1,1,29,0
5432,A,44,1,1,16,0
2919,B,33,1,0,12,1
2640,B,22,1,0,1,1
1452,B,22,1,1,8,0
933,A,44,1,1,0,1
2612,B,77,0,0,0,1
3941,A,44,1,1,1,1
433,B,77,1,0,0,1
2939,B,33,1,0,0,1
4276,B,22,1,1,8,0
2085,B,11,0,1,9,0
3669,B,11,1,0,7,0
3128,A,44,1,1,0,1
2566,B,77,0,0,9,0
1712,B,22,1,1,4,0
1273,B,22,1,0,0,1
3627,B,22,1,0,0,1
170,B,11,0,0,0,1
4720,B,88,0,1,9,0
3847,B,33,1,0,0,1
1020,B,22,1,1,25,0
1861,B,22,1,0,0,1
4311,B,22,1,1,8,0
984,B,22,1,1,9,0
4028,A,44,1,1,16,0
2273,A,44,1,1,10,1
3840,B,33,0,1,9,0
1944,B,22,1,0,2,1
2380,A,66,1,1,13,0
722,B,33,1,0,0,1
86,B,11,0,0,3,1
1529,B,22,1,1,9,0
3411,B,77,1,1,18,1
5104,B,33,1,1,17,0
774,B,22,1,1,9,0
288,A,44,1,1,15,1
4288,B,22,1,1,9,0
218,B,33,1,1,11,1
2256,A,44,1,1,17,1
1089,B,22,0,0,9,0
2208,A,44,1,1,9,1
1580,B,22,0,1,9,0
1353,B,33,1,0,0,1
5669,B,22,1,0,9,0
5686,B,22,1,0,21,0
5087,B,33,0,1,9,0
2360,A,44,1,1,11,1
2138,B,33,0,1,9,0
1710,B,77,1,2,15,1
5984,B,88,0,0,9,0
1112,B,22,0,1,9,0
3605,B,11,1,1,8,0
2645,B,88,0,1,9,0
1982,B,22,1,0,1,1
4466,B,77,0,0,9,0
610,B,22,0,0,9,0
1551,A,44,1,1,7,1
2294,A,44,1,1,0,1
374,A,44,1,1,8,1
950,B,22,1,1,8,0
2270,A,44,1,1,24,0
3427,B,77,1,0,0,1
641,B,22,1,0,5,0
3650,B,11,0,0,9,0
5602,B,22,0,0,9,0
1351,B,22,1,1,5,0
716,B,22,0,0,9,0
1758,B,22,1,1,5,0
1962,A,99,1,1,5,0
972,B,22,1,0,4,0
1804,B,77,1,0,0,1
3612,B,11,0,0,9,0
1403,B,33,0,1,0,1
3412,B,77,1,0,0,1
3174,B,77,1,0,12,0
3340,B,77,0,1,9,0
3868,B,33,1,1,17,0
122,B,11,1,0,0,1
3938,B,33,0,1,9,0
3039,B,22,1,1,9,0
3285,B,77,1,0,0,1
3833,B,33,1,0,1,0
237,B,33,0,0,0,1
5348,A,44,1,1,16,0
2162,B,33,1,1,0,1
2713,B,11,0,0,9,0
1902,B,22,1,0,2,1
2562,B,77,1,0,13,0
1164,B,22,1,0,10,0
3765,B,33,1,0,0,1
562,B,22,1,0,0,1
1916,B,99,0,0,9,0
145,B,22,1,1,9,0
2391,B,22,0,1,9,0
385,A,44,1,1,10,1
295,A,44,1,1,8,1
5276,B,33,1,1,9,0
4316,B,22,1,1,6,0
199,B,33,1,1,0,1
3824,B,33,1,1,0,1
2372,A,44,1,1,0,1
430,B,22,1,1,5,0
5511,A,44,1,1,31,0
4455,B,77,0,0,9,0
215,B,33,1,0,2,1
4785,B,88,0,0,9,0
425,B,77,1,1,5,1
786,B,22,1,0,5,0
3987,A,44,1,1,7,1
5515,B,22,1,1,18,0
2666,B,88,0,0,9,0
1095,B,77,1,0,0,1
3667,B,22,1,0,2,1
2858,B,33,1,1,17,0
2620,B,22,1,0,0,1
314,A,44,1,0,8,1
1175,B,77,0,0,0,1
2712,B,11,0,0,9,0
4230,B,22,1,1,8,0
1929,B,22,1,0,0,1
5502,A,44,1,1,24,0
3917,B,33,1,0,0,1
59,B,22,1,1,9,0
5557,B,22,0,1,9,0
2854,B,33,1,0,0,1
5325,A,44,1,1,24,0
74,B,11,1,0,0,1
2769,B,11,0,1,9,0
5665,B,22,1,1,15,0
3553,B,88,1,0,9,0
3680,B,22,1,0,0,1
401,B,22,0,0,9,0
1927,B,99,0,0,9,0
894,A,44,1,1,1,1
325,B,22,1,1,5,0
1701,B,22,1,1,18,0
1898,B,99,0,0,9,0
2363,A,44,1,1,0,1
2587,B,77,0,0,9,0
2350,A,44,1,1,0,1
1697,B,77,1,0,0,1
1914,B,99,0,0,9,0
4253,B,22,0,1,10,0
4805,B,88,0,0,9,0
316,B,22,1,1,15,0
838,B,22,0,0,9,0
300,A,44,1,1,0,1
2342,A,44,1,1,0,1
2184,B,33,1,0,0,1
2578,B,77,0,0,4,1
961,B,22,1,1,9,0
5308,A,44,1,1,29,0
507,B,22,1,1,9,0
3966,B,33,1,1,26,0
4189,A,44,1,1,9,0
1414,B,22,1,1,9,0
1359,B,22,1,1,5,0
53,A,66,1,0,7,1
2629,B,88,0,0,9,0
1394,B,33,1,0,1,1
135,B,11,1,0,9,1
5810,B,77,0,0,9,0
5312,A,44,1,1,25,0
377,B,22,0,0,9,0
1686,B,22,0,0,9,0
3132,B,22,1,1,9,0
1782,B,77,1,0,0,1
928,A,44,1,1,6,1
221,B,22,1,1,6,0
2363,A,66,1,1,6,0
4062,A,44,1,1,25,0
5996,B,88,0,0,9,0
5487,A,44,1,1,9,0
750,B,22,0,0,9,0
3144,B,77,0,0,9,0
2423,B,77,0,0,4,1
937,A,44,1,1,20,1
2763,B,22,1,0,2,1
5342,A,44,1,1,1,0
5694,B,22,0,1,9,0
3629,B,11,0,0,9,0
1315,B,22,1,0,15,0
5716,B,22,1,1,27,0
1908,B,99,0,0,9,0
2272,A,44,1,1,0,1
3186,A,44,1,1,0,1
1342,B,33,1,1,0,1
5918,B,77,1,1,31,0
1324,B,22,1,1,5,1
1586,A,44,1,1,0,1
3519,B,88,0,0,9,0
1941,B,22,1,1,14,1
5396,A,44,1,1,24,0
3481,B,88,0,0,9,0
2962,A,44,1,1,9,0
5634,B,22,0,1,9,0
5028,B,11,1,0,9,0
1784,B,77,0,1,2,1
5417,A,44,1,1,31,0
2131,B,33,1,1,17,0
1662,B,77,0,1,0,1
1547,A,44,1,1,0,1
3480,B,88,0,0,9,0
5903,B,77,0,1,9,0
2607,B,88,0,0,9,0
2830,B,22,1,1,7,1
1428,B,33,1,1,0,1
3311,B,77,1,1,11,0
3143,B,77,0,1,9,0
2380,A,44,1,1,10,1
2970,A,44,1,1,9,0
4119,A,44,1,1,9,0
4699,B,88,0,0,9,0
1572,A,44,1,1,0,1
2877,B,33,1,0,1,1
2207,B,33,1,1,9,0
4303,B,22,1,1,9,0
2435,B,22,1,1,5,0
341,A,44,1,1,18,1
982,A,44,1,1,0,1
62,B,22,0,0,9,0
1049,B,77,0,1,6,1
635,B,11,1,0,0,1
5851,B,77,0,0,9,0
3030,A,44,1,1,25,0
2318,A,44,1,1,0,1
2383,B,22,1,1,6,0
2908,B,33,1,1,0,1
3954,B,33,1,0,17,0
4089,A,44,1,1,9,0
1316,B,22,0,0,9,0
1387,B,22,1,0,21,0
3963,A,44,1,1,10,1
1035,B,22,0,1,9,0
2008,B,11,0,0,9,0
1980,A,0,1,1,30,0
1995,A,0,1,1,31,0
1981,A,0,1,1,31,0
1607,B,22,0,1,9,0
4055,A,44,1,1,24,0
1246,B,22,1,0,0,1
3990,B,33,1,1,22,0
695,B,22,1,1,9,0
4385,B,22,1,1,8,0
5492,A,44,1,1,9,0
4753,B,88,0,0,9,0
1496,A,44,1,1,0,1
5339,A,44,1,1,1,0
3744,A,33,1,1,10,1
5671,B,22,1,1,22,0
2107,B,33,1,0,0,1
2421,B,77,0,1,4,1
940,A,44,1,1,3,1
129,B,22,1,1,8,0
737,B,22,1,0,2,0
1636,B,22,0,0,9,0
5412,A,44,1,1,16,0
5578,B,22,1,1,9,0
657,B,11,1,0,3,1
223,B,33,0,0,0,1
624,B,0,1,0,1,1
3809,B,33,1,1,23,0
1588,B,22,0,1,9,0
4284,B,22,1,0,5,0
2050,B,11,0,1,9,0
1360,B,22,1,1,9,0
964,A,44,1,1,20,1
3300,B,77,0,0,9,0
4471,B,77,0,0,9,0
741,B,22,1,1,15,0
3034,B,33,1,0,0,1
1561,B,22,1,1,9,0
662,B,22,1,1,8,0
4353,B,22,1,0,8,0
3555,B,88,1,0,9,0
3947,A,44,1,1,0,1
4912,B,11,0,0,9,0
1274,B,22,1,0,0,1
2591,B,77,1,0,0,1
1867,B,22,1,0,0,1
1680,B,77,1,0,0,1
3610,B,11,0,0,9,0
1419,B,33,1,1,14,1
5832,B,77,0,0,9,0
2784,B,11,0,1,9,0
4844,B,88,0,0,9,0
1020,B,77,1,0,0,1
4054,A,44,1,1,16,0
5849,B,77,1,0,24,0
150,B,22,0,1,9,0
5001,B,11,0,0,9,0
5103,B,33,1,1,23,0
5547,B,22,1,1,18,0
5564,B,22,1,1,11,0
2754,B,11,0,0,9,0
859,B,22,0,1,9,0
58,B,22,0,0,9,0
1489,B,22,1,1,8,0
3012,B,33,1,0,0,1
5248,B,33,1,1,16,0
2849,B,33,1,0,0,1
2057,B,11,0,1,9,0
2282,A,44,1,1,2,1
2004,B,11,0,1,9,0
3368,B,88,0,1,9,0
2969,B,33,1,1,0,1
5219,B,33,1,1,17,0
3670,B,11,1,1,18,0
4300,B,22,0,0,9,0
1416,B,22,0,0,9,0
594,B,22,0,1,9,0
3793,B,33,1,0,18,0
5917,B,77,1,1,29,0
2703,B,22,1,0,2,1
5154,B,33,0,1,9,0
2912,B,33,0,0,0,1
2782,B,22,1,0,0,1
3748,B,11,1,0,10,0
2385,A,44,1,1,0,1
3090,B,22,1,1,9,0
3799,B,33,1,1,3,0
4751,B,88,0,0,9,0
272,B,33,1,0,0,1
2945,B,33,1,0,0,1
442,B,22,1,1,5,0
476,B,22,1,1,8,0
3881,B,33,1,1,9,0
2829,B,22,1,0,0,1
776,B,33,1,0,0,1
4574,B,77,1,1,28,0
688,B,33,1,0,0,1
4218,B,22,1,0,8,0
2618,B,88,0,0,9,0
5997,B,88,0,1,9,0
2209,B,33,1,1,2,0
2742,B,11,0,0,9,0
4833,B,88,0,0,9,0
5806,B,77,1,1,12,0
2800,B,22,1,0,0,1
5872,B,77,1,1,6,0
1793,B,77,0,0,1,1
3322,B,77,1,0,0,1
4486,B,77,0,1,9,0
743,B,33,1,0,0,1
4356,B,22,1,1,4,0
2835,B,22,1,0,0,1
1983,A,0,1,1,27,0
2847,B,33,1,1,4,0
4854,B,88,0,0,9,0
2520,B,77,0,0,9,0
3568,B,22,1,0,0,1
3487,B,22,1,0,2,1
604,B,22,1,0,0,1
5635,B,22,0,0,9,0
3902,B,33,1,0,23,0
2196,A,44,1,1,0,1
845,B,22,0,0,9,0
846,B,22,1,1,8,0
47,B,22,0,0,9,0
218,B,22,1,1,18,0
5267,B,33,1,1,13,0
1616,B,22,1,1,5,0
1558,B,22,1,0,5,0
3728,B,11,0,0,9,0
2678,B,88,0,0,9,0
692,B,22,1,1,22,0
155,B,22,1,1,8,0
3431,B,88,0,0,9,0
1220,B,22,1,0,22,0
1031,B,77,1,0,0,1
4620,B,77,1,0,16,0
2566,B,77,1,0,1,1
1053,B,22,1,1,9,0
3549,B,22,1,0,1,1
2287,A,44,1,1,1,1
5240,B,33,1,1,9,0
3576,B,22,1,0,1,1
4408,B,22,1,0,23,0
2228,B,0,0,1,9,0
2012,B,11,0,0,9,0
3751,B,11,0,1,9,0
2770,B,22,1,1,1,1
3395,B,88,0,1,9,0
5114,B,33,1,1,17,0
4100,A,44,1,1,9,0
3326,B,77,0,0,9,0
753,B,22,1,1,12,0
277,B,33,1,1,11,1
155,B,11,1,0,0,1
4919,B,11,0,0,9,0
5042,B,11,0,0,9,0
599,B,22,1,0,0,1
3494,B,88,0,0,9,0
5183,B,33,1,1,17,0
2476,B,22,0,0,9,0
3523,B,22,1,0,3,1
2702,B,88,0,0,9,0
1913,B,22,1,0,0,1
5081,B,33,0,1,9,0
2573,B,77,1,0,0,1
5644,B,22,1,1,5,0
2401,B,22,1,1,9,0
2190,B,33,0,1,9,0
1723,B,77,1,0,0,1
2914,B,33,0,1,9,0
4400,B,22,1,0,4,0
2449,B,22,1,1,19,0
1555,A,44,1,1,17,1
4644,B,77,0,1,9,0
1801,B,77,1,0,0,1
3162,A,44,1,1,24,1
4662,B,88,0,0,9,0
5389,A,44,1,1,16,0
111,B,22,1,1,9,0
269,B,33,1,0,1,1
2304,A,44,1,1,9,0
2295,A,44,1,1,9,0
2850,B,33,1,1,0,1
2413,B,22,1,1,9,0
3398,B,88,0,0,9,0
3076,B,22,1,1,8,0
39,B,22,1,1,15,0
4102,A,44,1,1,27,0
1341,B,33,1,1,0,1
4215,A,44,1,1,24,0
1072,B,77,1,0,14,1
2537,B,77,0,0,8,1
1832,B,22,1,1,5,0
2152,B,33,1,1,20,0
4270,B,22,1,1,7,0
1442,B,22,0,0,9,0
5082,B,33,1,1,17,0
645,B,22,1,1,4,0
721,B,22,1,0,24,0
2549,B,77,1,0,0,1
1925,B,99,0,1,9,0
3819,B,33,1,0,4,0
1566,B,22,0,0,9,0
3736,B,11,0,1,9,0
924,A,44,1,1,0,1
3559,B,22,1,0,0,1
2462,B,77,1,0,8,1
767,B,33,1,1,0,1
3400,B,88,0,0,9,0
3048,B,33,1,0,0,1
1876,B,22,1,1,8,0
5231,B,33,1,0,17,0
3350,B,77,0,0,9,0
1554,B,22,0,1,9,0
3824,B,33,1,1,16,0
5964,B,88,0,1,9,0
200,B,22,1,0,5,0
1094,B,77,1,0,0,1
2822,B,22,1,0,0,1
1276,B,22,1,0,0,1
3022,B,33,0,1,0,1
4793,B,88,0,0,9,0
3410,B,77,1,0,0,1
2556,B,77,0,0,9,0
3253,A,44,1,1,12,1
242,B,22,0,1,9,0
3147,A,44,1,1,0,1
2068,B,22,1,0,2,1
3116,B,22,0,0,9,0
5994,B,88,0,0,9,0
1491,B,22,1,1,9,0
2498,B,77,0,0,9,0
4550,B,77,0,0,9,0
2009,B,22,1,0,1,1
4601,B,77,1,1,17,0
1882,B,22,1,0,5,0
1946,B,22,1,1,7,1
718,B,33,1,1,0,1
505,B,99,0,0,1,1
3046,B,22,0,0,9,0
1873,B,22,1,1,8,0
2800,B,11,0,0,9,0
3776,B,11,1,1,4,0
172,B,11,1,0,6,1
1871,B,22,1,1,31,0
281,B,22,1,1,26,0
996,B,22,1,0,5,0
5270,B,33,1,0,1,0
5136,B,33,1,1,18,0
2367,A,44,1,1,21,1
1099,B,22,0,1,9,0
2772,B,11,0,0,9,0
1172,B,22,1,0,5,0
5824,B,77,0,0,9,0
1075,B,77,1,0,0,1
380,B,22,0,1,9,0
3641,B,22,1,0,0,1
2619,B,22,1,0,0,1
1694,B,77,1,1,24,1
5,B,88,0,0,0,1
1540,A,44,1,1,0,1
1567,B,22,0,0,9,0
1462,B,22,1,1,5,0
1061,B,77,0,0,4,1
1121,B,22,1,1,9,0
2851,B,33,1,1,0,1
3264,A,44,1,1,0,1
4465,B,77,1,1,31,0
2108,B,33,1,0,1,0
698,B,33,1,0,0,1
5175,B,33,1,1,17,0
3573,B,88,0,1,9,0
948,A,44,1,1,0,1
4144,A,44,1,1,25,0
4780,B,88,0,0,9,0
3519,B,22,1,0,0,1
1154,B,77,1,0,1,1
3809,B,33,1,1,0,1
1451,A,44,1,1,19,1
4060,A,44,1,1,29,0
3072,A,44,1,1,0,1
4001,B,33,0,1,9,0
438,B,77,1,0,0,1
2374,A,44,1,1,0,1
5035,B,11,0,0,9,0
219,B,33,1,0,0,1
4755,B,88,0,0,9,0
5778,B,77,0,0,9,0
5797,B,77,0,1,9,0
1076,B,77,1,0,0,1
1178,B,22,0,0,9,0
2150,B,33,1,0,1,1
5423,A,44,1,1,31,0
1423,B,33,1,0,0,1
1634,A,44,1,1,10,1
4292,B,22,1,0,3,0
2902,B,33,1,0,7,1
3289,B,77,1,0,0,1
903,A,44,1,1,0,1
4000,A,44,1,1,13,1
770,B,33,1,1,0,1
1757,B,22,1,0,15,0
3304,B,77,1,1,11,0
2844,B,33,1,0,1,1
650,B,11,1,0,2,1
2890,B,33,1,0,0,1
1557,A,44,1,1,15,1
4411,B,22,0,0,9,0
389,B,22,1,1,31,0
3115,B,22,1,1,9,0
383,B,22,0,0,9,0
2000,B,22,1,0,16,1
3740,B,11,1,0,8,0
1412,B,33,1,1,0,1
854,B,22,1,0,8,0
4349,B,22,0,0,9,0
2736,B,11,0,0,9,0
1255,B,22,1,0,0,1
711,B,33,1,0,0,1
3895,B,33,0,1,9,0
5034,B,11,0,0,9,0
448,B,22,1,1,5,0
1120,B,77,1,0,0,1
2136,B,33,1,1,0,1
3951,A,44,1,1,0,1
207,B,33,1,0,0,1
4417,B,22,1,0,8,0
849,B,22,1,1,22,0
2522,B,77,1,0,19,0
3976,A,44,1,1,15,1
